,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,y
4840,37,11,2,3,2,1176,2,1,21,5,282,2,-1,0,1,2
4841,36,2,1,3,2,0,2,2,21,5,117,1,-1,0,1,2
4842,34,8,1,3,2,528,1,2,21,5,85,1,-1,0,1,2
4843,37,2,1,1,2,734,1,2,21,5,1106,1,-1,0,1,2
4844,31,11,3,3,2,109,1,2,21,5,419,1,-1,0,1,2
4845,48,9,1,3,2,4746,1,2,21,5,32,11,-1,0,1,2
4846,31,1,1,3,2,11512,1,2,21,5,179,1,-1,0,1,2
4847,34,1,1,3,2,0,1,2,21,5,872,5,-1,0,1,2
4848,36,1,1,3,2,115,2,2,21,5,114,1,-1,0,1,2
4849,36,4,3,4,2,808,2,2,21,5,52,1,-1,0,1,2
4850,35,4,3,4,2,-289,1,2,21,5,490,1,-1,0,1,2
4851,35,9,1,4,2,35368,1,2,21,5,63,1,-1,0,1,2
4852,33,1,3,3,2,189,2,2,21,5,27,10,-1,0,1,2
4853,26,8,1,2,2,0,1,2,21,5,425,1,-1,0,1,2
4854,37,6,1,4,2,1110,1,2,21,5,189,2,-1,0,1,2
4855,32,11,1,1,2,102,1,2,21,5,12,11,-1,0,1,2
4856,33,4,1,3,2,56,1,2,21,5,255,1,-1,0,1,2
4857,34,8,1,3,2,405,1,2,21,5,103,1,-1,0,1,2
4858,36,4,1,3,2,873,1,2,21,5,210,1,-1,0,1,2
4859,36,11,3,3,2,656,2,2,21,5,261,1,-1,0,1,2
4860,41,11,1,3,2,2490,1,2,21,5,115,2,-1,0,1,2
4861,33,2,3,3,2,1437,1,2,21,5,641,1,-1,0,1,2
4862,35,4,3,4,2,6659,1,2,21,5,83,1,-1,0,1,2
4863,30,11,1,4,2,1126,1,2,21,5,370,1,-1,0,1,2
4864,34,8,3,3,2,3773,1,2,21,5,287,1,-1,0,1,2
4865,34,9,3,4,2,1129,1,2,21,5,103,2,-1,0,1,2
4866,36,4,1,4,2,849,1,1,21,5,958,2,-1,0,1,1
4867,30,1,1,3,2,675,1,2,21,5,232,1,-1,0,1,2
4868,36,2,3,3,2,98,1,2,21,5,68,1,-1,0,1,2
4869,31,8,1,3,2,1914,1,2,21,5,192,1,-1,0,1,2
4870,34,1,1,3,2,1270,1,2,21,5,494,3,-1,0,1,2
4871,30,6,1,2,2,-98,1,2,21,5,166,7,-1,0,1,2
4872,33,8,1,2,2,256,1,2,21,5,151,2,-1,0,1,2
4873,31,8,1,3,2,435,1,2,21,5,204,1,-1,0,1,2
4874,37,3,1,2,2,7005,1,2,21,5,217,1,-1,0,1,2
4875,38,1,3,2,2,471,1,2,21,5,180,1,-1,0,1,2
4876,33,8,1,3,2,467,1,2,21,5,494,2,-1,0,1,2
4877,32,8,1,2,2,323,1,2,21,5,530,2,-1,0,1,2
4878,34,4,3,4,2,0,1,2,21,5,759,1,-1,0,1,2
4879,31,4,1,4,2,1343,1,1,21,5,85,1,-1,0,1,2
4880,51,8,2,3,2,44,2,2,21,5,137,2,-1,0,1,2
4881,30,8,1,2,2,453,1,2,21,5,445,2,-1,0,1,2
4882,35,6,1,3,2,350,1,2,21,5,345,1,-1,0,1,2
4883,32,11,1,3,2,2693,1,2,21,5,16,1,-1,0,1,2
4884,31,8,1,3,2,1243,1,2,21,5,32,1,-1,0,1,2
4885,34,11,1,3,2,883,1,2,21,5,648,1,-1,0,1,2
4886,33,8,3,2,2,599,1,2,21,5,29,1,-1,0,1,2
4887,31,8,1,3,2,3176,1,2,21,5,220,1,-1,0,1,2
4888,33,11,3,3,2,49,2,2,21,5,151,1,-1,0,1,2
4889,36,8,2,2,2,3202,1,2,21,5,290,2,-1,0,1,2
4890,33,11,3,3,2,2660,1,2,21,5,121,1,-1,0,1,2
4891,59,10,1,2,2,41,1,1,21,5,717,3,-1,0,1,2
4892,35,8,1,3,2,-557,1,1,21,5,249,1,-1,0,1,2
4893,33,4,1,4,2,741,2,2,21,5,228,1,-1,0,1,2
4894,32,11,3,3,2,930,1,2,21,5,122,1,-1,0,1,2
4895,23,8,3,3,2,9,1,2,21,5,544,1,-1,0,1,2
4896,33,8,1,3,2,1624,1,1,21,5,951,2,-1,0,1,2
4897,30,8,3,3,1,239,1,2,21,5,412,1,-1,0,1,1
4898,31,2,3,3,2,626,1,2,21,5,211,1,-1,0,1,2
4899,25,1,3,3,2,-268,1,2,21,5,264,1,-1,0,1,2
4900,37,11,3,4,2,178,1,2,21,5,97,1,-1,0,1,2
4901,34,2,1,3,2,1671,2,2,21,5,160,1,-1,0,1,2
4902,29,8,2,3,2,-300,2,2,21,5,192,1,-1,0,1,2
4903,35,11,3,4,2,1362,1,2,21,5,230,1,-1,0,1,2
4904,31,11,2,4,2,2287,1,2,21,5,97,1,-1,0,1,2
4905,33,8,1,2,2,141,1,2,21,5,578,2,-1,0,1,2
4906,31,11,1,4,2,4315,1,2,21,5,359,1,-1,0,1,2
4907,28,1,3,1,2,-70,1,1,21,5,244,1,-1,0,1,2
4908,33,11,1,3,2,1630,1,2,21,5,111,1,-1,0,1,2
4909,35,11,1,3,2,569,1,2,21,5,487,5,-1,0,1,2
4910,34,4,3,4,2,0,1,2,21,5,311,1,-1,0,1,2
4911,30,8,3,2,2,546,1,2,21,5,396,1,-1,0,1,2
4912,32,11,3,3,2,287,1,2,21,5,59,8,-1,0,1,2
4913,37,1,1,3,1,-954,1,2,21,5,111,3,-1,0,1,2
4914,35,6,1,4,2,280,1,2,21,5,502,1,-1,0,1,2
4915,57,10,1,3,2,1408,2,2,21,5,202,6,-1,0,1,2
4916,37,11,3,3,2,1211,1,2,21,5,795,1,-1,0,1,1
4917,27,8,1,3,2,1600,1,2,21,5,135,1,-1,0,1,2
4918,39,8,1,2,2,774,1,2,21,5,29,1,-1,0,1,2
4919,33,4,1,4,2,188,1,2,21,5,136,1,-1,0,1,2
4920,34,1,3,3,2,1157,1,2,21,5,103,2,-1,0,1,2
4921,40,8,3,3,2,1066,1,2,21,5,171,1,-1,0,1,2
4922,31,8,1,3,2,932,1,2,21,5,229,2,-1,0,1,2
4923,32,8,3,2,2,557,1,2,21,5,112,2,-1,0,1,2
4924,31,4,1,4,2,1260,2,1,21,5,93,1,-1,0,1,2
4925,35,4,3,4,2,1045,1,2,21,5,61,1,-1,0,1,2
4926,38,8,3,2,2,350,1,2,21,5,35,1,-1,0,1,2
4927,48,11,2,4,2,-136,1,2,21,5,7,12,-1,0,1,2
4928,37,1,1,3,2,405,1,2,21,5,51,2,-1,0,1,2
4929,45,2,1,3,2,373,1,2,21,5,17,7,-1,0,1,2
4930,27,8,3,3,2,0,1,2,21,5,504,1,-1,0,1,2
4931,33,2,1,3,2,2228,1,2,21,5,726,1,-1,0,1,2
4932,31,8,3,3,2,58,1,2,21,5,542,1,-1,0,1,2
4933,33,8,1,3,2,932,1,2,21,5,226,1,-1,0,1,2
4934,36,3,1,3,2,-872,1,1,21,5,153,1,-1,0,1,2
4935,37,11,1,3,2,1450,1,1,21,5,112,1,-1,0,1,2
4936,37,8,3,3,2,2032,1,2,21,5,158,2,-1,0,1,2
4937,32,11,3,4,2,0,1,2,21,5,250,2,-1,0,1,2
4938,30,1,1,4,2,1380,1,2,21,5,294,2,-1,0,1,2
4939,37,11,1,3,2,5729,1,2,21,5,303,3,-1,0,1,2
4940,34,11,3,3,2,951,1,2,21,5,343,1,-1,0,1,2
4941,54,4,2,4,2,487,1,2,21,5,828,4,-1,0,1,1
4942,36,2,1,3,2,957,1,2,21,5,206,1,-1,0,1,2
4943,39,10,1,4,2,855,1,2,21,5,786,2,-1,0,1,2
4944,36,4,1,4,2,502,1,2,21,5,509,1,-1,0,1,2
4945,37,8,1,2,2,204,1,2,21,5,161,4,-1,0,1,2
4946,49,8,2,2,2,2262,1,2,21,5,125,3,-1,0,1,2
4947,31,2,1,3,2,8784,1,2,21,5,63,2,-1,0,1,2
4948,36,8,1,2,2,599,1,2,21,5,649,2,-1,0,1,1
4949,31,1,1,3,2,525,1,1,21,5,159,1,-1,0,1,2
4950,29,2,1,3,2,688,1,2,21,5,211,1,-1,0,1,2
4951,34,4,3,4,2,1350,1,2,21,5,68,1,-1,0,1,2
4952,32,11,1,3,2,1830,1,2,21,5,293,1,-1,0,1,2
4953,31,11,3,4,2,1887,2,1,21,5,389,1,-1,0,1,2
4954,37,8,3,3,2,13156,1,2,21,5,240,1,-1,0,1,2
4955,34,8,1,3,2,622,1,2,21,5,145,1,-1,0,1,2
4956,35,4,1,4,2,1336,2,2,21,5,59,2,-1,0,1,2
4957,32,8,3,3,2,1067,1,2,21,5,39,2,-1,0,1,2
4958,35,6,3,3,2,12961,1,2,21,5,272,2,-1,0,1,2
4959,31,11,1,3,2,141,1,2,21,5,140,2,-1,0,1,2
4960,41,4,3,4,2,1216,1,2,21,5,53,3,-1,0,1,2
4961,31,1,1,3,2,891,1,2,21,5,44,3,-1,0,1,2
4962,32,8,1,2,2,131,1,2,21,5,212,2,-1,0,1,2
4963,33,11,1,2,2,5,2,2,21,5,57,2,-1,0,1,2
4964,52,8,1,3,2,289,1,2,21,5,45,13,-1,0,1,2
4965,32,8,3,3,2,15341,2,2,21,5,738,3,-1,0,1,2
4966,32,11,1,3,2,901,1,2,21,5,102,3,-1,0,1,2
4967,32,6,1,4,2,4465,1,2,21,5,161,2,-1,0,1,2
4968,34,2,1,3,2,1191,1,2,21,5,383,2,-1,0,1,2
4969,35,11,3,4,2,458,1,2,21,5,1091,3,-1,0,1,2
4970,36,4,3,4,2,1869,1,2,21,5,122,2,-1,0,1,2
4971,37,9,1,4,2,2084,1,2,21,5,137,2,-1,0,1,2
4972,32,11,1,3,2,1389,1,2,21,5,189,2,-1,0,1,2
4973,34,4,1,4,2,0,1,2,21,5,88,2,-1,0,1,2
4974,27,1,1,3,2,1303,1,1,21,5,364,1,-1,0,1,2
4975,33,4,1,4,2,11149,1,2,21,5,418,2,-1,0,1,2
4976,36,4,1,1,2,-35,1,1,21,5,17,2,-1,0,1,2
4977,37,8,1,2,2,3242,1,2,21,5,233,1,-1,0,1,2
4978,32,8,3,3,2,435,1,2,21,5,373,2,-1,0,1,2
4979,32,8,3,3,2,2696,1,2,21,5,445,1,-1,0,1,2
4980,29,8,3,3,2,0,2,2,21,5,623,1,-1,0,1,2
4981,34,8,1,2,2,218,1,1,21,5,260,1,-1,0,1,2
4982,33,9,2,3,2,892,1,2,21,5,316,1,-1,0,1,2
4983,31,11,1,4,2,1410,1,2,21,5,42,1,-1,0,1,2
4984,32,8,3,3,2,1721,1,2,21,5,650,2,-1,0,1,2
4985,31,2,3,4,2,1583,1,2,21,5,207,1,-1,0,1,2
4986,33,11,3,3,2,296,1,2,21,5,226,1,-1,0,1,2
4987,38,4,1,4,2,216,1,2,21,5,1307,1,-1,0,1,2
4988,35,8,1,3,2,463,1,2,21,5,104,1,-1,0,1,2
4989,37,4,1,4,2,547,1,1,21,5,143,1,-1,0,1,2
4990,42,11,2,3,2,2974,1,2,21,5,187,5,-1,0,1,2
4991,34,9,1,3,2,-370,1,2,21,5,748,1,-1,0,1,2
4992,32,4,1,3,2,6217,1,1,21,5,486,2,-1,0,1,2
4993,28,2,1,3,2,170,1,1,21,5,492,1,-1,0,1,2
4994,29,4,1,3,2,-559,1,1,21,5,485,1,-1,0,1,2
4995,21,7,3,3,2,232,1,2,21,5,110,2,-1,0,1,2
4996,31,4,3,4,2,385,1,2,21,5,304,1,-1,0,1,2
4997,34,8,1,3,2,5304,1,2,21,5,51,2,-1,0,1,2
4998,35,4,3,4,2,71,1,2,21,5,836,12,-1,0,1,2
4999,32,11,3,1,2,317,1,2,21,5,394,2,-1,0,1,2
5000,32,4,3,4,2,728,1,2,21,5,125,1,-1,0,1,2
5001,38,1,1,4,2,-121,1,2,21,5,288,1,-1,0,1,2
5002,29,4,3,4,2,330,1,2,21,5,315,1,-1,0,1,2
5003,31,4,3,4,2,825,1,2,21,5,506,2,-1,0,1,1
5004,36,4,3,4,2,247,2,2,21,5,354,5,-1,0,1,2
5005,30,11,2,3,2,3100,1,2,21,5,154,4,-1,0,1,2
5006,33,9,1,4,2,1301,1,2,21,5,184,2,-1,0,1,2
5007,32,8,1,2,2,29050,1,1,21,5,563,2,-1,0,1,2
5008,27,8,3,3,2,1279,1,1,21,5,450,1,-1,0,1,2
5009,38,9,1,4,2,585,1,2,21,5,34,3,-1,0,1,2
5010,38,4,1,4,2,63,1,2,21,5,518,1,-1,0,1,2
5011,28,3,1,3,2,858,1,2,21,5,371,1,-1,0,1,2
5012,40,1,2,3,2,0,2,2,21,5,111,4,-1,0,1,2
5013,34,1,3,3,2,581,1,2,21,5,176,4,-1,0,1,2
5014,28,11,3,3,2,2034,1,2,21,5,196,1,-1,0,1,2
5015,35,11,1,3,2,1,1,1,21,5,85,1,-1,0,1,2
5016,38,9,3,3,2,1146,1,2,21,5,91,2,-1,0,1,2
5017,34,11,3,3,2,1091,1,2,21,5,252,2,-1,0,1,2
5018,43,5,1,3,2,-177,1,2,21,5,172,2,-1,0,1,2
5019,30,4,1,4,2,527,1,1,21,5,265,1,-1,0,1,2
5020,31,1,3,3,2,481,1,2,21,5,114,2,-1,0,1,2
5021,29,2,3,3,2,5711,1,1,21,5,899,1,-1,0,1,2
5022,31,4,1,4,2,1755,1,2,21,5,588,2,-1,0,1,2
5023,25,8,3,3,2,491,1,2,21,5,393,1,-1,0,1,2
5024,27,11,1,3,2,2183,1,1,21,5,857,1,-1,0,1,1
5025,34,11,3,4,2,299,1,2,21,5,205,2,-1,0,1,2
5026,39,8,3,3,2,1961,2,2,21,5,216,1,-1,0,1,2
5027,38,4,1,4,2,126,1,2,21,5,164,2,-1,0,1,2
5028,27,4,3,3,2,967,1,2,21,5,162,1,-1,0,1,2
5029,28,4,1,4,2,395,2,2,21,5,178,1,-1,0,1,2
5030,33,11,3,3,2,239,1,2,21,5,127,1,-1,0,1,2
5031,48,8,2,2,2,338,1,2,21,5,38,12,-1,0,1,2
5032,32,8,1,2,2,885,1,2,21,5,127,2,-1,0,1,2
5033,32,8,1,3,2,564,1,2,21,5,660,1,-1,0,1,2
5034,34,10,1,2,2,4499,2,2,21,5,1681,1,-1,0,1,1
5035,34,1,1,3,2,603,1,1,21,5,1409,3,-1,0,1,2
5036,35,11,1,3,1,-29,1,1,21,5,208,3,-1,0,1,2
5037,32,8,1,3,2,-325,1,1,21,5,171,1,-1,0,1,2
5038,31,1,1,3,2,428,1,2,21,5,272,1,-1,0,1,2
5039,32,8,1,3,2,0,1,1,21,5,143,2,-1,0,1,2
5040,28,8,3,2,2,722,1,2,21,5,150,1,-1,0,1,2
5041,33,4,3,4,2,541,1,1,21,5,572,1,-1,0,1,2
5042,30,1,1,3,2,702,1,2,21,5,573,1,-1,0,1,2
5043,39,11,1,3,2,4444,1,2,21,5,244,1,-1,0,1,2
5044,57,8,1,2,2,42,1,2,21,5,384,3,-1,0,1,2
5045,39,1,1,3,2,0,1,1,21,5,240,3,-1,0,1,2
5046,24,1,3,3,2,-148,1,2,21,5,641,1,-1,0,1,2
5047,34,4,3,4,2,1717,1,2,21,5,269,2,-1,0,1,2
5048,32,1,2,3,2,1156,1,2,21,5,488,1,-1,0,1,2
5049,32,4,1,4,2,1330,1,2,21,5,83,1,-1,0,1,2
5050,33,8,1,2,2,754,1,2,21,5,811,2,-1,0,1,2
5051,58,6,1,4,2,7198,1,2,21,5,44,5,-1,0,1,2
5052,32,1,3,3,2,-198,1,2,21,5,681,3,-1,0,1,1
5053,28,3,1,4,2,264,1,2,21,5,443,2,-1,0,1,2
5054,32,8,3,3,2,5252,1,2,21,5,1162,2,-1,0,1,2
5055,30,11,3,4,2,1289,1,2,21,5,1697,2,-1,0,1,1
5056,28,8,1,3,2,-114,1,2,21,5,244,2,-1,0,1,2
5057,32,11,3,4,2,4665,1,2,21,5,860,2,-1,0,1,1
5058,37,8,1,2,2,5643,1,2,21,5,295,1,-1,0,1,2
5059,29,8,3,3,2,445,1,2,21,5,139,2,-1,0,1,2
5060,34,4,3,4,2,2412,1,2,21,5,154,2,-1,0,1,2
5061,28,1,3,3,2,348,1,2,21,5,86,2,-1,0,1,2
5062,36,2,2,3,2,775,1,2,21,5,65,3,-1,0,1,2
5063,37,8,3,1,2,-114,1,2,21,5,113,2,-1,0,1,2
5064,35,4,1,4,2,1631,1,2,21,5,83,2,-1,0,1,2
5065,33,11,3,3,2,313,1,2,21,5,291,2,-1,0,1,2
5066,34,6,3,3,2,0,1,1,21,5,394,2,-1,0,1,2
5067,35,8,1,2,2,3468,1,2,21,5,72,3,-1,0,1,2
5068,24,8,3,3,2,171,1,2,21,5,151,2,-1,0,1,2
5069,35,8,1,2,2,453,1,2,21,5,312,2,-1,0,1,2
5070,40,8,1,2,2,558,1,1,21,5,56,3,-1,0,1,2
5071,32,4,3,4,2,1373,1,2,21,5,474,2,-1,0,1,2
5072,38,8,3,2,2,-100,1,2,21,5,189,2,-1,0,1,2
5073,35,11,1,3,2,432,1,2,21,5,1094,55,-1,0,1,2
5074,39,2,1,3,2,1985,1,2,21,5,155,4,-1,0,1,2
5075,34,8,1,3,2,223,1,2,21,5,91,3,-1,0,1,2
5076,33,4,1,4,2,2308,1,2,21,5,232,2,-1,0,1,2
5077,36,9,3,4,2,4752,1,2,21,5,446,2,-1,0,1,2
5078,52,2,1,3,2,1933,1,2,21,5,153,4,-1,0,1,2
5079,58,10,1,3,2,1402,1,2,21,5,111,5,-1,0,1,2
5080,39,8,1,3,2,5853,1,2,21,5,210,2,-1,0,1,2
5081,26,1,3,3,2,186,1,2,21,5,72,3,-1,0,1,2
5082,34,8,1,3,2,1739,1,1,21,5,213,2,-1,0,1,2
5083,38,6,1,4,2,6704,1,2,21,5,205,2,-1,0,1,2
5084,35,8,1,2,2,1176,1,2,21,5,166,2,-1,0,1,2
5085,30,1,3,3,2,-838,1,2,21,5,142,2,-1,0,1,2
5086,33,4,3,4,2,28,1,2,21,5,237,2,-1,0,1,2
5087,38,9,1,3,2,-165,1,2,21,5,230,2,-1,0,1,2
5088,31,2,2,3,2,2294,1,2,21,5,96,2,-1,0,1,2
5089,34,4,1,3,2,293,1,2,21,5,162,3,-1,0,1,2
5090,33,4,1,3,2,609,1,2,21,5,239,2,-1,0,1,2
5091,46,4,3,4,2,-867,1,1,21,5,222,5,-1,0,1,2
5092,27,8,3,3,2,-208,1,2,21,5,127,2,-1,0,1,2
5093,35,1,1,3,2,1317,1,2,21,5,69,4,-1,0,1,2
5094,32,2,2,3,2,335,1,2,21,5,501,2,-1,0,1,2
5095,33,8,3,2,2,1390,1,2,21,5,192,1,-1,0,1,2
5096,37,8,1,3,2,1818,1,2,21,5,273,1,-1,0,1,2
5097,37,8,1,2,2,543,1,2,21,5,281,1,-1,0,1,2
5098,31,8,1,3,2,3298,1,2,21,5,175,2,-1,0,1,2
5099,40,3,3,3,2,1744,1,2,21,5,465,11,-1,0,1,2
5100,34,8,3,3,2,89,1,1,21,5,175,2,-1,0,1,2
5101,32,8,1,2,2,-175,1,2,21,5,116,1,-1,0,1,2
5102,36,8,3,2,2,20,1,2,21,5,87,14,-1,0,1,2
5103,33,8,1,3,2,263,1,2,21,5,206,3,-1,0,1,2
5104,27,2,3,3,2,392,1,1,21,5,292,2,-1,0,1,2
5105,31,8,1,3,2,1599,1,2,21,5,49,1,-1,0,1,2
5106,32,11,3,3,2,644,1,1,21,5,198,1,-1,0,1,2
5107,53,8,1,3,2,813,1,2,21,5,23,16,-1,0,1,2
5108,39,4,1,4,2,2271,1,2,21,5,575,2,-1,0,1,2
5109,33,1,1,3,2,881,1,2,21,5,67,5,-1,0,1,2
5110,48,8,1,2,2,5366,1,2,21,5,248,3,-1,0,1,2
5111,38,8,1,3,2,924,1,2,21,5,108,2,-1,0,1,2
5112,33,8,1,2,2,240,1,2,21,5,373,3,-1,0,1,2
5113,38,8,3,3,2,578,1,2,21,5,112,2,-1,0,1,2
5114,30,8,1,2,2,1317,1,2,21,5,395,2,-1,0,1,2
5115,39,8,1,2,2,2003,1,2,21,5,229,2,-1,0,1,2
5116,33,11,1,3,2,946,1,2,21,5,163,2,-1,0,1,2
5117,46,8,3,3,2,0,2,2,21,5,27,10,-1,0,1,2
5118,32,8,1,3,2,920,1,2,21,5,135,2,-1,0,1,2
5119,33,9,1,4,2,1545,1,2,21,5,357,2,-1,0,1,2
5120,28,1,3,3,2,-427,1,1,21,5,965,2,-1,0,1,2
5121,38,2,1,3,2,3732,1,2,21,5,379,2,-1,0,1,2
5122,33,11,3,4,2,8874,2,1,21,5,152,3,-1,0,1,2
5123,37,11,3,3,2,7867,1,2,21,5,36,2,-1,0,1,2
5124,32,4,3,4,2,1756,1,2,21,5,206,3,-1,0,1,2
5125,31,4,1,4,2,4924,1,2,21,5,389,2,-1,0,1,2
5126,32,11,1,3,2,4174,1,2,21,5,314,2,-1,0,1,2
5127,34,8,1,3,2,360,1,2,21,5,66,2,-1,0,1,2
5128,32,1,1,3,2,255,1,1,21,5,86,2,-1,0,1,2
5129,34,11,2,2,2,3744,1,2,21,5,489,2,-1,0,1,2
5130,37,4,1,4,2,2205,2,2,21,5,85,4,-1,0,1,2
5131,31,11,1,3,2,510,1,2,21,5,117,3,-1,0,1,2
5132,30,8,1,1,2,198,1,2,21,5,149,3,-1,0,1,2
5133,31,4,3,4,2,24870,1,2,21,5,634,2,-1,0,1,2
5134,32,8,1,3,2,43,1,2,21,5,173,2,-1,0,1,2
5135,33,2,3,3,2,1779,1,2,21,5,175,2,-1,0,1,2
5136,31,11,1,3,2,589,1,1,21,5,151,1,-1,0,1,2
5137,31,8,1,3,2,664,1,1,21,5,987,3,-1,0,1,2
5138,28,1,3,3,2,115,1,2,21,5,66,13,-1,0,1,2
5139,36,6,1,3,2,352,1,2,21,5,139,2,-1,0,1,2
5140,38,8,3,3,2,745,1,2,21,5,281,15,-1,0,1,2
5141,31,2,3,3,2,5527,1,2,21,5,132,1,-1,0,1,2
5142,31,1,3,3,2,629,1,2,21,5,369,2,-1,0,1,2
5143,36,8,1,3,2,342,1,1,21,5,88,3,-1,0,1,2
5144,37,11,3,3,2,3326,1,2,21,5,799,1,-1,0,1,1
5145,36,2,2,3,1,-491,1,1,21,5,671,3,-1,0,1,2
5146,31,8,3,3,2,0,1,2,21,5,397,9,-1,0,1,2
5147,34,1,1,3,2,286,1,2,21,5,703,1,-1,0,1,2
5148,34,4,1,4,2,4170,1,2,21,5,935,1,-1,0,1,2
5149,32,2,1,3,2,76,1,2,21,5,189,2,-1,0,1,2
5150,31,2,3,4,2,-194,2,2,21,5,165,2,-1,0,1,2
5151,33,2,1,3,2,1499,1,2,21,5,144,2,-1,0,1,2
5152,34,8,3,2,2,245,1,2,21,5,21,3,-1,0,1,2
5153,35,8,3,2,2,49,1,2,21,5,234,2,-1,0,1,2
5154,30,11,1,3,2,4733,1,2,21,5,81,2,-1,0,1,2
5155,36,8,1,2,2,0,1,2,21,5,59,2,-1,0,1,2
5156,26,4,3,4,2,1284,1,2,21,5,97,8,-1,0,1,2
5157,44,10,1,2,2,779,1,2,21,5,233,3,-1,0,1,2
5158,23,8,3,2,2,965,1,2,21,5,1161,4,-1,0,1,2
5159,36,8,2,3,2,625,1,2,21,5,265,2,-1,0,1,2
5160,39,8,1,2,2,568,1,2,21,5,173,3,-1,0,1,2
5161,49,8,1,3,2,913,1,1,21,5,178,3,-1,0,1,2
5162,38,8,1,3,2,622,1,2,21,5,611,2,-1,0,1,1
5163,51,4,1,3,2,140,1,2,21,5,45,10,-1,0,1,2
5164,25,1,3,3,2,-61,1,2,21,5,203,2,-1,0,1,2
5165,39,11,1,3,2,4441,1,2,21,5,86,2,-1,0,1,2
5166,31,8,1,3,2,1138,1,1,21,5,254,3,-1,0,1,2
5167,37,4,1,4,2,0,1,1,21,5,72,5,-1,0,1,2
5168,27,11,1,3,2,-147,1,1,21,5,239,4,-1,0,1,2
5169,32,8,1,2,2,159,1,2,21,5,207,3,-1,0,1,2
5170,34,8,1,2,2,336,1,2,21,5,713,4,-1,0,1,2
5171,46,8,1,3,2,2173,1,2,21,5,98,5,-1,0,1,2
5172,37,8,1,2,2,1455,1,2,21,5,165,2,-1,0,1,2
5173,36,8,1,3,2,439,1,2,21,5,260,5,-1,0,1,2
5174,32,8,1,3,2,783,1,2,21,5,923,3,-1,0,1,1
5175,31,8,3,2,2,-280,2,2,21,5,281,3,-1,0,1,2
5176,53,8,1,3,2,1023,1,2,21,5,150,3,-1,0,1,2
5177,33,11,2,3,2,4369,1,2,21,5,433,3,-1,0,1,2
5178,30,8,3,3,2,144,1,2,21,5,202,3,-1,0,1,2
5179,31,5,3,3,2,540,2,2,21,5,227,3,-1,0,1,2
5180,38,8,3,2,2,-5,1,2,21,5,30,12,-1,0,1,2
5181,30,8,3,3,2,906,1,1,21,5,218,7,-1,0,1,2
5182,49,8,1,3,2,1568,2,2,21,5,206,6,-1,0,1,2
5183,44,8,1,2,2,858,1,2,21,5,362,5,-1,0,1,2
5184,32,4,1,4,2,3696,2,2,21,5,315,3,-1,0,1,2
5185,56,2,1,3,2,3784,2,2,21,5,672,6,-1,0,1,2
5186,34,6,1,3,2,3119,1,2,21,5,250,4,-1,0,1,2
5187,27,8,3,2,2,1518,1,2,21,5,700,3,-1,0,1,2
5188,47,1,1,1,2,4822,1,2,21,5,154,5,-1,0,1,2
5189,35,1,1,3,2,0,1,2,21,5,190,5,-1,0,1,2
5190,40,4,3,4,2,1393,1,2,21,5,20,8,-1,0,1,2
5191,30,8,1,2,2,1023,1,2,21,5,168,3,-1,0,1,2
5192,48,4,1,4,2,4191,2,2,21,5,363,6,-1,0,1,2
5193,39,3,3,3,2,2645,1,2,21,5,339,3,-1,0,1,2
5194,33,8,1,3,2,0,1,2,21,5,521,3,-1,0,1,1
5195,38,8,1,3,2,776,1,2,21,5,135,2,-1,0,1,2
5196,33,8,1,2,2,1165,1,2,21,5,420,2,-1,0,1,2
5197,37,4,1,4,2,412,1,2,21,5,110,4,-1,0,1,2
5198,57,4,2,4,2,461,1,2,21,5,142,10,-1,0,1,2
5199,36,8,1,2,2,-402,2,2,21,5,173,6,-1,0,1,2
5200,37,4,1,4,2,1813,1,2,21,5,291,4,-1,0,1,2
5201,32,4,3,4,2,1169,1,2,21,5,322,2,-1,0,1,2
5202,26,6,3,3,2,0,1,2,21,5,339,10,-1,0,1,2
5203,33,8,1,2,2,511,1,2,21,5,304,2,-1,0,1,2
5204,46,8,1,2,2,328,1,2,21,5,526,8,-1,0,1,2
5205,27,1,3,3,2,259,1,2,23,5,78,10,-1,0,1,2
5206,52,8,1,2,2,126,2,2,23,5,93,4,-1,0,1,2
5207,36,11,1,3,2,5902,1,2,23,5,219,4,-1,0,1,2
5208,33,4,1,4,2,10,1,2,23,5,72,5,-1,0,1,2
5209,35,4,3,4,2,3137,1,2,23,5,72,3,-1,0,1,2
5210,35,2,1,3,2,2238,1,2,23,5,42,3,-1,0,1,2
5211,28,9,3,3,2,131,1,2,23,5,407,14,-1,0,1,2
5212,35,8,3,3,2,773,1,2,23,5,136,2,-1,0,1,2
5213,30,1,3,3,2,399,1,1,23,5,158,3,-1,0,1,2
5214,52,4,1,3,2,173,2,2,23,5,48,5,-1,0,1,2
5215,36,8,3,3,2,690,1,2,23,5,86,2,-1,0,1,2
5216,39,1,1,2,2,1601,1,2,23,5,201,2,-1,0,1,2
5217,39,8,1,3,2,439,1,2,23,5,214,3,-1,0,1,2
5218,33,4,1,3,2,3132,1,2,23,5,350,5,-1,0,1,2
5219,32,1,3,3,2,-408,1,2,23,5,253,2,-1,0,1,2
5220,29,2,1,3,2,265,1,2,23,5,329,2,-1,0,1,2
5221,37,11,3,3,2,363,1,2,23,5,110,3,-1,0,1,2
